x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,label
0.6208207607269287,0.7719851732254028,-4.593143785314169e-07,0.5766662359237671,0.6110917329788208,0.0045529059134423,0.4978567957878113,0.4409225881099701,-0.0160028636455535,0.4580444097518921,0.2915545403957367,-0.0389421842992305,0.4691372215747833,0.1631672978401184,-0.0642211660742759,0.4150759279727936,0.4053370356559753,-0.0563169233500957,0.2553640305995941,0.4873742461204529,-0.0740118324756622,0.2839764356613159,0.5356505513191223,-0.0753350704908371,0.324932336807251,0.5313782691955566,-0.075915403664112,0.4030128121376037,0.4986720383167267,-0.0729651823639869,0.2454755306243896,0.5858418941497803,-0.0794524475932121,0.2777287065982818,0.6206536889076233,-0.067066803574562,0.320042222738266,0.6120207905769348,-0.0649296268820762,0.3959339559078216,0.6084562540054321,-0.0859583243727684,0.2610856890678406,0.6762125492095947,-0.083192802965641,0.2928467392921448,0.7049967050552368,-0.0555730871856212,0.335031509399414,0.6956084966659546,-0.0458203554153442,0.3922019004821777,0.7219637632369995,-0.0991451516747474,0.2905152440071106,0.7677805423736572,-0.0954108387231826,0.3221845626831054,0.7849841117858887,-0.0721888914704322,0.358173131942749,0.7783064842224121,-0.0574329048395156,ok
0.5374577045440674,0.7482990026473999,-2.786955235478672e-07,0.5092852711677551,0.61142897605896,0.0031553474254906,0.4604097902774811,0.4734198749065399,-0.0148865040391683,0.4378209114074707,0.3545268774032593,-0.0355090126395225,0.4576677680015564,0.2511830031871795,-0.0579192526638507,0.3938080668449402,0.4446834921836853,-0.0396197736263275,0.2688325643539428,0.4747179746627807,-0.0519088990986347,0.288025438785553,0.5145865082740784,-0.0532537139952182,0.3216938078403473,0.5208550095558167,-0.0538356490433216,0.3747817575931549,0.5165773034095764,-0.0531390756368637,0.255584716796875,0.5604634881019592,-0.0555897690355777,0.2822588384151459,0.5884585380554199,-0.0466850660741329,0.3188359141349792,0.5879325866699219,-0.0451798364520072,0.3593042194843292,0.6056938171386719,-0.0640651807188987,0.2592297494411468,0.6385322213172913,-0.0584139563143253,0.2871627509593963,0.6612457036972046,-0.0370258763432502,0.3235071301460266,0.658571183681488,-0.0296587906777858,0.3494396805763244,0.6983116269111633,-0.0753177553415298,0.2732017934322357,0.7137875556945801,-0.0682738572359085,0.2977218627929687,0.7246403694152832,-0.047869399189949,0.3265034854412079,0.7244470119476318,-0.0348605066537857,ok
0.66706782579422,0.7783409953117371,-4.6682026777489227e-07,0.6233829259872437,0.6001855731010437,-0.0058705685660243,0.5480193495750427,0.4099048972129822,-0.028741966933012,0.5174161791801453,0.2531693577766418,-0.0557178668677806,0.5286802053451538,0.1199811100959777,-0.084354281425476,0.492098718881607,0.4078851342201233,-0.0585678070783615,0.3031677901744842,0.4485012292861938,-0.0958636403083801,0.3309977352619171,0.4806373715400696,-0.1075314134359359,0.3814094066619873,0.4786057472229004,-0.1117473915219307,0.487580806016922,0.505545973777771,-0.0787192359566688,0.2952513098716736,0.5649145245552063,-0.1075641214847564,0.3356956541538238,0.5825527906417847,-0.104095309972763,0.3870569169521332,0.5742636322975159,-0.104686252772808,0.4890954494476318,0.6173629760742188,-0.0997470989823341,0.316315233707428,0.6555319428443909,-0.1259598284959793,0.3584015369415283,0.671968400478363,-0.1043738946318626,0.4124976396560669,0.6660621166229248,-0.0913320556282997,0.4927392899990082,0.7307832837104797,-0.1212738305330276,0.3476845324039459,0.7527862191200256,-0.1427299976348877,0.3788977563381195,0.754334032535553,-0.1289412677288055,0.4275886714458465,0.7433552145957947,-0.1174362897872924,ok
0.5152851343154907,0.7870621681213379,-3.844898515126261e-07,0.5033362507820129,0.6027932167053223,-0.0216926299035549,0.4592959582805633,0.4116706252098083,-0.0571733824908733,0.4347701072692871,0.2666226029396057,-0.096746064722538,0.440830796957016,0.1425260007381439,-0.1352619379758834,0.3833712339401245,0.3617056012153625,-0.0817261859774589,0.2096507251262664,0.3438303768634796,-0.1304261833429336,0.2585566341876983,0.387420117855072,-0.1360038816928863,0.3176502585411072,0.4006937444210052,-0.1345718502998352,0.3674024641513824,0.4548664391040802,-0.1054217293858528,0.1734130680561065,0.4516577124595642,-0.1578265130519867,0.23650524020195,0.4923563003540039,-0.1509563475847244,0.3016078472137451,0.5013174414634705,-0.1424198895692825,0.3585862815380096,0.561881422996521,-0.1323132067918777,0.1778498739004135,0.5499701499938965,-0.1818079650402069,0.2373989075422287,0.5905957818031311,-0.1524086743593216,0.3012470602989197,0.6074403524398804,-0.1281328648328781,0.3533956110477447,0.6770048141479492,-0.1615645289421081,0.204840213060379,0.6669225096702576,-0.205575093626976,0.2417558580636978,0.6812695264816284,-0.1948708444833755,0.2955924272537231,0.6891664266586304,-0.1805323213338852,ok
0.263696938753128,0.8258423209190369,-5.239867277850863e-07,0.3051227331161499,0.6406533122062683,0.0262119360268116,0.3700273334980011,0.5055216550827026,0.0453867651522159,0.4147392511367798,0.4009419977664947,0.0610135458409786,0.4354417026042938,0.3246758580207824,0.0816120654344558,0.4658162295818329,0.5445300340652466,0.0497887879610061,0.5676397085189819,0.4994702935218811,0.0812912285327911,0.5504809617996216,0.5125875473022461,0.1059215664863586,0.5184904932975769,0.5307519435882568,0.122385025024414,0.4994570612907409,0.6375412940979004,0.0463523976504802,0.5961136817932129,0.5788447260856628,0.0823006927967071,0.5728094577789307,0.5877236127853394,0.0957977920770645,0.536523163318634,0.6050119996070862,0.0995670780539512,0.5135555863380432,0.7270496487617493,0.045524924993515,0.6045147776603699,0.6661261916160583,0.0837470442056655,0.5804428458213806,0.6699022054672241,0.0973351672291755,0.54388427734375,0.6852190494537354,0.0964470282196998,0.5168682336807251,0.8181768655776978,0.0474335364997386,0.5895982980728149,0.7619051933288574,0.0845213085412979,0.5725221037864685,0.7567896246910095,0.1057383269071579,0.5464450120925903,0.763347864151001,0.1148842498660087,ok
0.5699373483657837,0.7380834817886353,-5.3055732252005334e-08,0.5473428964614868,0.5118752717971802,0.0026909529697149,0.5088344216346741,0.3351425230503082,-0.0655320659279823,0.4985451698303222,0.1825727224349975,-0.1372272968292236,0.5215455293655396,0.038970798254013,-0.2104666382074356,0.4444543123245239,0.3636880218982696,-0.1985584050416946,0.279788076877594,0.3942574858665466,-0.23643459379673,0.3258631825447082,0.4145449995994568,-0.2008919715881347,0.3725444972515106,0.4099214076995849,-0.174387127161026,0.4361177086830139,0.4911280572414398,-0.2419840991497039,0.2529515624046325,0.5048401355743408,-0.2792864143848419,0.3213628530502319,0.5249140858650208,-0.2206169813871383,0.3729813992977142,0.5139244198799133,-0.1869233399629593,0.424144834280014,0.6123079061508179,-0.277612030506134,0.2615061402320862,0.6224216222763062,-0.2939045429229736,0.3323326706886291,0.6269331574440002,-0.2175078243017196,0.3881779015064239,0.6165895462036133,-0.1816836148500442,0.41205695271492,0.7159648537635803,-0.3138675093650818,0.3080354034900665,0.7194288372993469,-0.3278248310089111,0.3562512993812561,0.7125575542449951,-0.2903793752193451,0.3974353075027466,0.7064082026481628,-0.2712967991828918,ok
0.1803452521562576,0.8699616193771362,1.532090863065605e-07,0.2272613644599914,0.6501147150993347,0.0264335311949253,0.2878268361091614,0.4543355107307434,0.0292154345661401,0.3296087384223938,0.301873505115509,0.029956055805087,0.332716166973114,0.1870917677879333,0.0340826287865638,0.3795951902866363,0.4829133152961731,0.0023609064519405,0.5022801160812378,0.466565728187561,0.0297928620129823,0.5538522601127625,0.4965397715568542,0.0628827363252639,0.569016695022583,0.5244405269622803,0.085821121931076,0.4159258902072906,0.5898535251617432,-0.0048894914798438,0.5587170124053955,0.5861157774925232,0.0314448811113834,0.5851881504058838,0.6112666726112366,0.0578179657459259,0.5823104977607727,0.6208667755126953,0.0689425244927406,0.443550705909729,0.7111085653305054,-0.0053339907899498,0.5747523307800293,0.7046648859977722,0.0361926704645156,0.5896928310394287,0.7158066630363464,0.0619289129972457,0.5738846063613892,0.7158418893814087,0.0679060667753219,0.4618435800075531,0.8344007730484009,-0.002314681187272,0.5655025839805603,0.822154700756073,0.0408269725739955,0.5714339017868042,0.8181239366531372,0.0723644718527793,0.5533884167671204,0.8026140928268433,0.0892090275883674,ok
0.5749641060829163,0.6891235709190369,-9.513968848295916e-07,0.5865004062652588,0.5324703454971313,-0.0486182831227779,0.6442357301712036,0.3729283809661865,-0.0703799799084663,0.6972945332527161,0.2562572360038757,-0.0897281691431999,0.7226517796516418,0.1566469371318817,-0.0994982197880745,0.7725597620010376,0.4197732210159302,-0.0200196672230958,0.8061334490776062,0.4147475361824035,-0.0667840167880058,0.7262756824493408,0.4606525599956512,-0.0879651233553886,0.6750127077102661,0.4865642189979553,-0.0956468656659126,0.8001357913017273,0.5053357481956482,-0.0149250514805316,0.8253709673881531,0.5025578737258911,-0.0813319534063339,0.7208701372146606,0.5310755372047424,-0.1008924096822738,0.6662346124649048,0.5394566059112549,-0.1001403704285621,0.805793285369873,0.5903230905532837,-0.0175999104976654,0.8319355249404907,0.5877465605735779,-0.0839190408587455,0.7311473488807678,0.5982189774513245,-0.0744509175419807,0.6731196045875549,0.5999231934547424,-0.0504476986825466,0.8008075952529907,0.6686205863952637,-0.0230192467570304,0.822908341884613,0.6613166332244873,-0.0648188516497612,0.7441839575767517,0.6540744304656982,-0.054138209670782,0.6975260972976685,0.6411338448524475,-0.0349001884460449,ok
0.5661523342132568,0.6179358959197998,-4.073942818649812e-07,0.5277495384216309,0.4621282517910003,-0.0023468344006687,0.494699478149414,0.3105630278587341,-0.0398211441934108,0.4863049387931824,0.1930019259452819,-0.0791527926921844,0.4978177547454834,0.0915248394012451,-0.1205993518233299,0.4692908525466919,0.3078398704528808,-0.1230034902691841,0.3455359637737274,0.3182998299598694,-0.1698376685380935,0.3721035420894623,0.3555168807506561,-0.1719443649053573,0.4029797911643982,0.3550553023815155,-0.1710785925388336,0.4791724383831024,0.3922812044620514,-0.1541444659233093,0.3436290919780731,0.4164952635765075,-0.203175887465477,0.3720213174819946,0.4391221106052398,-0.1919652968645095,0.4062587022781372,0.4380165338516235,-0.1881899535655975,0.484508216381073,0.4864814877510071,-0.1823874413967132,0.3539047241210937,0.4981249868869781,-0.2237888127565384,0.3757291436195373,0.5179833173751831,-0.1968496888875961,0.4060033857822418,0.518816351890564,-0.182188794016838,0.4843289852142334,0.5736641883850098,-0.2093689292669296,0.3814673125743866,0.5799660682678223,-0.2410811632871627,0.3912859261035919,0.5845766663551331,-0.2297942191362381,0.4131000638008117,0.5789767503738403,-0.2223155796527862,ok
0.1930848509073257,0.6859565377235413,-3.792628149312805e-07,0.2599095106124878,0.5403067469596863,-0.0065488526597619,0.3567168116569519,0.390005886554718,-0.020920543000102,0.4266164302825928,0.2698182463645935,-0.0349873602390289,0.440776377916336,0.1589015424251556,-0.0438337586820125,0.4366801381111145,0.395828366279602,-0.0420318879187107,0.5666711926460266,0.5017200708389282,-0.055703792721033,0.5463637113571167,0.553179919719696,-0.05102564021945,0.5036353468894958,0.5481258630752563,-0.0466116219758987,0.4474454820156097,0.4853278398513794,-0.0526602268218994,0.5729095935821533,0.5941852927207947,-0.0555534102022647,0.550695538520813,0.6333967447280884,-0.045076347887516,0.5095788240432739,0.6244133710861206,-0.0432917438447475,0.4448323845863342,0.5910858511924744,-0.0617171674966812,0.5683843493461609,0.6781289577484131,-0.0632988065481185,0.5462613105773926,0.7046747207641602,-0.0433609820902347,0.5049823522567749,0.6930535435676575,-0.0352876149117946,0.4341694116592407,0.6973289251327515,-0.0703869462013244,0.5366207957267761,0.752991259098053,-0.0685910806059837,0.5155808925628662,0.7697578072547913,-0.0480332151055336,0.4794562458992004,0.75486820936203,-0.0346482619643211,ok
